Step,AgentID,State
3,"(65, 92)",-1
3,"(65, 93)",-1
3,"(65, 95)",-1
3,"(65, 98)",-1
3,"(66, 1)",-1
3,"(66, 3)",-1
3,"(66, 4)",-1
3,"(66, 7)",-1
3,"(66, 8)",-1
3,"(66, 9)",-1
3,"(66, 10)",-1
3,"(66, 11)",-1
3,"(66, 12)",-1
3,"(66, 18)",-1
3,"(66, 21)",-1
3,"(66, 24)",-1
3,"(66, 25)",-1
3,"(66, 28)",-1
3,"(66, 30)",-1
3,"(66, 31)",-1
3,"(66, 35)",-1
3,"(66, 36)",-1
3,"(66, 38)",-1
3,"(66, 39)",-1
3,"(66, 41)",-1
3,"(66, 42)",-1
3,"(66, 43)",-1
3,"(66, 44)",-1
3,"(66, 45)",-1
3,"(66, 47)",-1
3,"(66, 49)",-1
3,"(66, 53)",-1
3,"(66, 57)",-1
3,"(66, 58)",-1
3,"(66, 59)",-1
3,"(66, 62)",-1
3,"(66, 65)",-1
3,"(66, 66)",-1
3,"(66, 67)",-1
3,"(66, 68)",-1
3,"(66, 70)",-1
3,"(66, 71)",-1
3,"(66, 74)",-1
3,"(66, 75)",-1
3,"(66, 76)",-1
3,"(66, 78)",-1
3,"(66, 79)",-1
3,"(66, 80)",-1
3,"(66, 81)",-1
3,"(66, 82)",-1
3,"(66, 83)",-1
3,"(66, 86)",-1
3,"(66, 89)",-1
3,"(66, 93)",-1
3,"(66, 95)",-1
3,"(66, 98)",-1
3,"(67, 2)",-1
3,"(67, 3)",-1
3,"(67, 4)",-1
3,"(67, 6)",-1
3,"(67, 7)",-1
3,"(67, 8)",-1
3,"(67, 9)",-1
3,"(67, 12)",-1
3,"(67, 13)",-1
3,"(67, 16)",-1
3,"(67, 17)",-1
3,"(67, 20)",-1
3,"(67, 21)",-1
3,"(67, 22)",-1
3,"(67, 23)",-1
3,"(67, 25)",-1
3,"(67, 26)",-1
3,"(67, 28)",-1
3,"(67, 30)",-1
3,"(67, 32)",-1
3,"(67, 33)",-1
3,"(67, 34)",-1
3,"(67, 36)",-1
3,"(67, 37)",-1
3,"(67, 41)",-1
3,"(67, 44)",-1
3,"(67, 45)",-1
3,"(67, 46)",-1
3,"(67, 47)",-1
3,"(67, 51)",-1
3,"(67, 52)",-1
3,"(67, 53)",-1
3,"(67, 55)",-1
3,"(67, 56)",-1
3,"(67, 57)",-1
3,"(67, 58)",-1
3,"(67, 63)",-1
3,"(67, 64)",-1
3,"(67, 67)",-1
3,"(67, 72)",-1
3,"(67, 73)",-1
3,"(67, 74)",-1
3,"(67, 77)",-1
3,"(67, 79)",-1
3,"(67, 80)",-1
3,"(67, 81)",-1
3,"(67, 82)",-1
3,"(67, 83)",-1
3,"(67, 85)",-1
3,"(67, 86)",-1
3,"(67, 90)",-1
3,"(67, 91)",-1
3,"(67, 95)",-1
3,"(67, 96)",-1
3,"(67, 98)",-1
3,"(68, 0)",-1
3,"(68, 1)",-1
3,"(68, 2)",-1
3,"(68, 3)",-1
3,"(68, 4)",-1
3,"(68, 5)",-1
3,"(68, 6)",-1
3,"(68, 7)",-1
3,"(68, 8)",-1
3,"(68, 10)",-1
3,"(68, 11)",-1
3,"(68, 12)",-1
3,"(68, 14)",-1
3,"(68, 16)",-1
3,"(68, 17)",-1
3,"(68, 18)",-1
3,"(68, 20)",-1
3,"(68, 22)",-1
3,"(68, 26)",-1
3,"(68, 27)",-1
3,"(68, 28)",-1
3,"(68, 29)",-1
3,"(68, 30)",-1
3,"(68, 34)",-1
3,"(68, 36)",-1
3,"(68, 37)",-1
3,"(68, 40)",-1
3,"(68, 41)",-1
3,"(68, 43)",-1
3,"(68, 44)",-1
3,"(68, 45)",-1
3,"(68, 46)",-1
3,"(68, 47)",-1
3,"(68, 48)",-1
3,"(68, 50)",-1
3,"(68, 52)",-1
3,"(68, 54)",-1
3,"(68, 55)",-1
3,"(68, 56)",-1
3,"(68, 57)",-1
3,"(68, 58)",-1
3,"(68, 59)",-1
3,"(68, 60)",-1
3,"(68, 61)",-1
3,"(68, 63)",-1
3,"(68, 65)",-1
3,"(68, 66)",-1
3,"(68, 67)",-1
3,"(68, 68)",-1
3,"(68, 70)",-1
3,"(68, 72)",-1
3,"(68, 73)",-1
3,"(68, 74)",-1
3,"(68, 75)",-1
3,"(68, 77)",-1
3,"(68, 81)",-1
3,"(68, 82)",-1
3,"(68, 84)",-1
3,"(68, 85)",-1
3,"(68, 86)",-1
3,"(68, 88)",-1
3,"(68, 92)",-1
3,"(68, 94)",-1
3,"(68, 95)",-1
3,"(68, 96)",-1
3,"(68, 97)",-1
3,"(69, 0)",-1
3,"(69, 1)",-1
3,"(69, 3)",-1
3,"(69, 4)",-1
3,"(69, 5)",-1
3,"(69, 6)",-1
3,"(69, 8)",-1
3,"(69, 9)",-1
3,"(69, 10)",-1
3,"(69, 11)",-1
3,"(69, 12)",-1
3,"(69, 14)",-1
3,"(69, 15)",-1
3,"(69, 16)",-1
3,"(69, 17)",-1
3,"(69, 18)",-1
3,"(69, 20)",-1
3,"(69, 22)",-1
3,"(69, 23)",-1
3,"(69, 24)",-1
3,"(69, 25)",-1
3,"(69, 26)",-1
3,"(69, 28)",-1
3,"(69, 29)",-1
3,"(69, 30)",-1
3,"(69, 31)",-1
3,"(69, 32)",-1
3,"(69, 33)",-1
3,"(69, 34)",-1
3,"(69, 36)",-1
3,"(69, 37)",-1
3,"(69, 38)",-1
3,"(69, 42)",-1
3,"(69, 43)",-1
3,"(69, 44)",-1
3,"(69, 46)",-1
3,"(69, 47)",-1
3,"(69, 50)",-1
3,"(69, 51)",-1
3,"(69, 52)",-1
3,"(69, 53)",-1
3,"(69, 54)",-1
3,"(69, 55)",-1
3,"(69, 56)",-1
3,"(69, 57)",-1
3,"(69, 58)",-1
3,"(69, 59)",-1
3,"(69, 64)",-1
3,"(69, 67)",-1
3,"(69, 68)",-1
3,"(69, 69)",-1
3,"(69, 70)",-1
3,"(69, 71)",-1
3,"(69, 72)",-1
3,"(69, 73)",-1
3,"(69, 74)",-1
3,"(69, 75)",-1
3,"(69, 77)",-1
3,"(69, 79)",-1
3,"(69, 80)",-1
3,"(69, 81)",-1
3,"(69, 82)",-1
3,"(69, 84)",-1
3,"(69, 87)",-1
3,"(69, 88)",-1
3,"(69, 89)",-1
3,"(69, 90)",-1
3,"(69, 91)",-1
3,"(69, 93)",-1
3,"(69, 95)",-1
3,"(69, 98)",-1
3,"(70, 0)",-1
3,"(70, 2)",-1
3,"(70, 4)",-1
3,"(70, 5)",-1
3,"(70, 6)",-1
3,"(70, 7)",-1
3,"(70, 8)",-1
3,"(70, 9)",-1
3,"(70, 11)",-1
3,"(70, 12)",-1
3,"(70, 13)",-1
3,"(70, 14)",-1
3,"(70, 18)",-1
3,"(70, 19)",-1
3,"(70, 20)",-1
3,"(70, 21)",-1
3,"(70, 22)",-1
3,"(70, 23)",-1
3,"(70, 24)",-1
3,"(70, 25)",-1
3,"(70, 27)",-1
3,"(70, 28)",-1
3,"(70, 29)",-1
3,"(70, 30)",-1
3,"(70, 31)",-1
3,"(70, 33)",-1
3,"(70, 34)",-1
3,"(70, 35)",-1
3,"(70, 37)",-1
3,"(70, 38)",-1
3,"(70, 39)",-1
3,"(70, 42)",-1
3,"(70, 43)",-1
3,"(70, 46)",-1
3,"(70, 47)",-1
3,"(70, 53)",-1
3,"(70, 54)",-1
3,"(70, 55)",-1
3,"(70, 57)",-1
3,"(70, 59)",-1
3,"(70, 60)",-1
3,"(70, 64)",-1
3,"(70, 65)",-1
3,"(70, 67)",-1
3,"(70, 68)",-1
3,"(70, 69)",-1
3,"(70, 70)",-1
3,"(70, 71)",-1
3,"(70, 72)",-1
3,"(70, 74)",-1
3,"(70, 75)",-1
3,"(70, 77)",-1
3,"(70, 78)",-1
3,"(70, 82)",-1
3,"(70, 83)",-1
3,"(70, 84)",-1
3,"(70, 86)",-1
3,"(70, 87)",-1
3,"(70, 90)",-1
3,"(70, 92)",-1
3,"(70, 97)",-1
3,"(70, 99)",-1
3,"(71, 0)",-1
3,"(71, 1)",-1
3,"(71, 2)",-1
3,"(71, 3)",-1
3,"(71, 4)",-1
3,"(71, 5)",-1
3,"(71, 7)",-1
3,"(71, 8)",-1
3,"(71, 9)",-1
3,"(71, 10)",-1
3,"(71, 12)",-1
3,"(71, 13)",-1
3,"(71, 14)",-1
3,"(71, 15)",-1
3,"(71, 16)",-1
3,"(71, 17)",-1
3,"(71, 20)",-1
3,"(71, 21)",-1
3,"(71, 23)",-1
3,"(71, 24)",-1
3,"(71, 25)",-1
3,"(71, 26)",-1
3,"(71, 27)",-1
3,"(71, 28)",-1
3,"(71, 29)",-1
3,"(71, 32)",-1
3,"(71, 33)",-1
3,"(71, 34)",-1
3,"(71, 36)",-1
3,"(71, 37)",-1
3,"(71, 39)",-1
3,"(71, 41)",-1
3,"(71, 43)",-1
3,"(71, 45)",-1
3,"(71, 46)",-1
3,"(71, 47)",-1
3,"(71, 48)",-1
3,"(71, 51)",-1
3,"(71, 52)",-1
3,"(71, 53)",-1
3,"(71, 55)",-1
3,"(71, 57)",-1
3,"(71, 60)",-1
3,"(71, 61)",-1
3,"(71, 63)",-1
3,"(71, 64)",-1
3,"(71, 65)",-1
3,"(71, 67)",-1
3,"(71, 69)",-1
3,"(71, 71)",-1
3,"(71, 74)",-1
3,"(71, 75)",-1
3,"(71, 76)",-1
3,"(71, 77)",-1
3,"(71, 79)",-1
3,"(71, 80)",-1
3,"(71, 81)",-1
3,"(71, 82)",-1
3,"(71, 83)",-1
3,"(71, 84)",-1
3,"(71, 85)",-1
3,"(71, 86)",-1
3,"(71, 87)",-1
3,"(71, 89)",-1
3,"(71, 90)",-1
3,"(71, 93)",-1
3,"(71, 94)",-1
3,"(71, 95)",-1
3,"(71, 96)",-1
3,"(71, 97)",-1
3,"(71, 98)",-1
3,"(71, 99)",-1
3,"(72, 0)",-1
3,"(72, 2)",-1
3,"(72, 4)",-1
3,"(72, 6)",-1
3,"(72, 7)",-1
3,"(72, 9)",-1
3,"(72, 10)",-1
3,"(72, 11)",-1
3,"(72, 12)",-1
3,"(72, 13)",-1
3,"(72, 15)",-1
3,"(72, 16)",-1
3,"(72, 17)",-1
3,"(72, 18)",-1
3,"(72, 20)",-1
3,"(72, 24)",-1
3,"(72, 26)",-1
3,"(72, 27)",-1
3,"(72, 29)",-1
3,"(72, 30)",-1
3,"(72, 31)",-1
3,"(72, 34)",-1
3,"(72, 35)",-1
3,"(72, 37)",-1
3,"(72, 39)",-1
3,"(72, 40)",-1
3,"(72, 41)",-1
3,"(72, 42)",-1
3,"(72, 43)",-1
3,"(72, 44)",-1
3,"(72, 45)",-1
3,"(72, 48)",-1
3,"(72, 49)",-1
3,"(72, 51)",-1
3,"(72, 52)",-1
3,"(72, 53)",-1
3,"(72, 55)",-1
3,"(72, 57)",-1
3,"(72, 58)",-1
3,"(72, 60)",-1
3,"(72, 64)",-1
3,"(72, 65)",-1
3,"(72, 66)",-1
3,"(72, 67)",-1
3,"(72, 68)",-1
3,"(72, 70)",-1
3,"(72, 73)",-1
3,"(72, 76)",-1
3,"(72, 77)",-1
3,"(72, 78)",-1
3,"(72, 79)",-1
3,"(72, 80)",-1
3,"(72, 81)",-1
3,"(72, 82)",-1
3,"(72, 84)",-1
3,"(72, 86)",-1
3,"(72, 87)",-1
3,"(72, 88)",-1
3,"(72, 89)",-1
3,"(72, 90)",-1
3,"(72, 92)",-1
3,"(72, 93)",-1
3,"(72, 94)",-1
3,"(72, 95)",-1
3,"(72, 96)",-1
3,"(72, 99)",-1
3,"(73, 1)",-1
3,"(73, 3)",-1
3,"(73, 4)",-1
3,"(73, 5)",-1
3,"(73, 6)",-1
3,"(73, 7)",-1
3,"(73, 8)",-1
3,"(73, 9)",-1
3,"(73, 10)",-1
3,"(73, 12)",-1
3,"(73, 15)",-1
3,"(73, 16)",-1
3,"(73, 17)",-1
3,"(73, 18)",-1
3,"(73, 19)",-1
3,"(73, 22)",-1
3,"(73, 23)",-1
3,"(73, 24)",-1
3,"(73, 27)",-1
3,"(73, 28)",-1
3,"(73, 29)",-1
3,"(73, 30)",-1
3,"(73, 37)",-1
3,"(73, 38)",-1
3,"(73, 39)",-1
3,"(73, 40)",-1
3,"(73, 41)",-1
3,"(73, 42)",-1
3,"(73, 44)",-1
3,"(73, 45)",-1
3,"(73, 46)",-1
3,"(73, 47)",-1
3,"(73, 52)",-1
3,"(73, 53)",-1
3,"(73, 54)",-1
3,"(73, 57)",-1
3,"(73, 58)",-1
3,"(73, 60)",-1
3,"(73, 62)",-1
3,"(73, 63)",-1
3,"(73, 64)",-1
3,"(73, 65)",-1
3,"(73, 66)",-1
3,"(73, 67)",-1
3,"(73, 69)",-1
3,"(73, 71)",-1
3,"(73, 72)",-1
3,"(73, 73)",-1
3,"(73, 74)",-1
3,"(73, 75)",-1
3,"(73, 76)",-1
3,"(73, 78)",-1
3,"(73, 79)",-1
3,"(73, 80)",-1
3,"(73, 81)",-1
3,"(73, 82)",-1
3,"(73, 83)",-1
3,"(73, 84)",-1
3,"(73, 87)",-1
3,"(73, 88)",-1
3,"(73, 89)",-1
3,"(73, 90)",-1
3,"(73, 91)",-1
3,"(73, 92)",-1
3,"(73, 95)",-1
3,"(73, 96)",-1
3,"(73, 97)",-1
3,"(74, 0)",-1
3,"(74, 1)",-1
3,"(74, 3)",-1
3,"(74, 6)",-1
3,"(74, 7)",-1
3,"(74, 8)",-1
3,"(74, 11)",-1
3,"(74, 14)",-1
3,"(74, 16)",-1
3,"(74, 19)",-1
3,"(74, 20)",-1
3,"(74, 21)",-1
3,"(74, 22)",-1
3,"(74, 24)",-1
3,"(74, 27)",-1
3,"(74, 31)",-1
3,"(74, 32)",-1
3,"(74, 34)",-1
3,"(74, 35)",-1
3,"(74, 36)",-1
3,"(74, 37)",-1
3,"(74, 40)",-1
3,"(74, 41)",-1
3,"(74, 42)",-1
3,"(74, 43)",-1
3,"(74, 44)",-1
3,"(74, 45)",-1
3,"(74, 47)",-1
3,"(74, 48)",-1
3,"(74, 55)",-1
3,"(74, 57)",-1
3,"(74, 58)",-1
3,"(74, 59)",-1
3,"(74, 60)",-1
3,"(74, 61)",-1
3,"(74, 62)",-1
3,"(74, 63)",-1
3,"(74, 64)",-1
3,"(74, 65)",-1
3,"(74, 71)",-1
3,"(74, 72)",-1
3,"(74, 73)",-1
3,"(74, 74)",-1
3,"(74, 75)",-1
3,"(74, 76)",-1
3,"(74, 77)",-1
3,"(74, 79)",-1
3,"(74, 80)",-1
3,"(74, 82)",-1
3,"(74, 83)",-1
3,"(74, 84)",-1
3,"(74, 85)",-1
3,"(74, 86)",-1
3,"(74, 88)",-1
3,"(74, 89)",-1
3,"(74, 90)",-1
3,"(74, 91)",-1
3,"(74, 92)",-1
3,"(74, 95)",-1
3,"(74, 96)",-1
3,"(74, 97)",-1
3,"(74, 98)",-1
3,"(74, 99)",-1
3,"(75, 0)",-1
3,"(75, 2)",-1
3,"(75, 4)",-1
3,"(75, 5)",-1
3,"(75, 6)",-1
3,"(75, 7)",-1
3,"(75, 8)",-1
3,"(75, 9)",-1
3,"(75, 13)",-1
3,"(75, 14)",-1
3,"(75, 15)",-1
3,"(75, 18)",-1
3,"(75, 19)",-1
3,"(75, 20)",-1
3,"(75, 21)",-1
3,"(75, 23)",-1
3,"(75, 24)",-1
3,"(75, 25)",-1
3,"(75, 27)",-1
3,"(75, 30)",-1
3,"(75, 31)",-1
3,"(75, 32)",-1
3,"(75, 34)",-1
3,"(75, 35)",-1
3,"(75, 37)",-1
3,"(75, 38)",-1
3,"(75, 39)",-1
3,"(75, 40)",-1
3,"(75, 42)",-1
3,"(75, 43)",-1
3,"(75, 48)",-1
3,"(75, 49)",-1
3,"(75, 51)",-1
3,"(75, 52)",-1
3,"(75, 54)",-1
3,"(75, 55)",-1
3,"(75, 57)",-1
3,"(75, 60)",-1
3,"(75, 61)",-1
3,"(75, 62)",-1
3,"(75, 63)",-1
3,"(75, 64)",-1
3,"(75, 65)",-1
3,"(75, 68)",-1
3,"(75, 69)",-1
3,"(75, 70)",-1
3,"(75, 71)",-1
3,"(75, 73)",-1
3,"(75, 75)",-1
3,"(75, 76)",-1
3,"(75, 77)",-1
3,"(75, 79)",-1
3,"(75, 81)",-1
3,"(75, 83)",-1
3,"(75, 85)",-1
3,"(75, 86)",-1
3,"(75, 87)",-1
3,"(75, 89)",-1
3,"(75, 90)",-1
3,"(75, 91)",-1
3,"(75, 92)",-1
3,"(75, 94)",-1
3,"(75, 95)",-1
3,"(75, 96)",-1
3,"(75, 97)",-1
3,"(75, 99)",-1
3,"(76, 1)",-1
3,"(76, 4)",-1
3,"(76, 5)",-1
3,"(76, 6)",-1
3,"(76, 7)",-1
3,"(76, 11)",-1
3,"(76, 12)",-1
3,"(76, 13)",-1
3,"(76, 14)",-1
3,"(76, 15)",-1
3,"(76, 16)",-1
3,"(76, 17)",-1
3,"(76, 18)",-1
3,"(76, 20)",-1
3,"(76, 21)",-1
3,"(76, 22)",-1
3,"(76, 23)",-1
3,"(76, 24)",-1
3,"(76, 26)",-1
3,"(76, 27)",-1
3,"(76, 31)",-1
3,"(76, 32)",-1
3,"(76, 33)",-1
3,"(76, 36)",-1
3,"(76, 38)",-1
3,"(76, 40)",-1
3,"(76, 41)",-1
3,"(76, 44)",-1
3,"(76, 45)",-1
3,"(76, 47)",-1
3,"(76, 48)",-1
3,"(76, 49)",-1
3,"(76, 50)",-1
3,"(76, 52)",-1
3,"(76, 53)",-1
3,"(76, 54)",-1
3,"(76, 55)",-1
3,"(76, 57)",-1
3,"(76, 59)",-1
3,"(76, 60)",-1
3,"(76, 61)",-1
3,"(76, 63)",-1
3,"(76, 64)",-1
3,"(76, 65)",-1
3,"(76, 66)",-1
3,"(76, 67)",-1
3,"(76, 68)",-1
3,"(76, 69)",-1
3,"(76, 71)",-1
3,"(76, 72)",-1
3,"(76, 73)",-1
3,"(76, 74)",-1
3,"(76, 76)",-1
3,"(76, 78)",-1
3,"(76, 79)",-1
3,"(76, 80)",-1
3,"(76, 81)",-1
3,"(76, 87)",-1
3,"(76, 88)",-1
3,"(76, 89)",-1
3,"(76, 91)",-1
3,"(76, 92)",-1
3,"(76, 93)",-1
3,"(76, 94)",-1
3,"(76, 95)",-1
3,"(76, 96)",-1
3,"(76, 97)",-1
3,"(76, 98)",-1
3,"(76, 99)",-1
3,"(77, 1)",-1
3,"(77, 2)",-1
3,"(77, 3)",-1
3,"(77, 5)",-1
3,"(77, 9)",-1
3,"(77, 10)",-1
3,"(77, 11)",-1
3,"(77, 12)",-1
3,"(77, 13)",-1
3,"(77, 16)",-1
3,"(77, 17)",-1
3,"(77, 18)",-1
3,"(77, 20)",-1
3,"(77, 24)",-1
3,"(77, 25)",-1
3,"(77, 26)",-1
3,"(77, 27)",-1
3,"(77, 28)",-1
3,"(77, 31)",-1
3,"(77, 34)",-1
3,"(77, 35)",-1
3,"(77, 36)",-1
3,"(77, 40)",-1
3,"(77, 41)",-1
3,"(77, 42)",-1
3,"(77, 44)",-1
3,"(77, 45)",-1
3,"(77, 47)",-1
3,"(77, 48)",-1
3,"(77, 49)",-1
3,"(77, 51)",-1
3,"(77, 53)",-1
3,"(77, 55)",-1
3,"(77, 56)",-1
3,"(77, 57)",-1
3,"(77, 58)",-1
3,"(77, 59)",-1
3,"(77, 62)",-1
3,"(77, 63)",-1
3,"(77, 64)",-1
3,"(77, 65)",-1
3,"(77, 67)",-1
3,"(77, 69)",-1
3,"(77, 70)",-1
3,"(77, 71)",-1
3,"(77, 73)",-1
3,"(77, 74)",-1
3,"(77, 76)",-1
3,"(77, 77)",-1
3,"(77, 78)",-1
3,"(77, 79)",-1
3,"(77, 80)",-1
3,"(77, 83)",-1
3,"(77, 84)",-1
3,"(77, 85)",-1
3,"(77, 87)",-1
3,"(77, 88)",-1
3,"(77, 89)",-1
3,"(77, 93)",-1
3,"(77, 94)",-1
3,"(77, 95)",-1
3,"(77, 97)",-1
3,"(78, 0)",-1
3,"(78, 1)",-1
3,"(78, 3)",-1
3,"(78, 4)",-1
3,"(78, 6)",-1
3,"(78, 7)",-1
3,"(78, 8)",-1
3,"(78, 10)",-1
3,"(78, 11)",-1
3,"(78, 13)",-1
3,"(78, 14)",-1
3,"(78, 17)",-1
3,"(78, 19)",-1
3,"(78, 20)",-1
3,"(78, 21)",-1
3,"(78, 23)",-1
3,"(78, 24)",-1
3,"(78, 25)",-1
3,"(78, 26)",-1
3,"(78, 27)",-1
3,"(78, 28)",-1
3,"(78, 29)",-1
3,"(78, 30)",-1
3,"(78, 31)",-1
3,"(78, 32)",-1
3,"(78, 35)",-1
3,"(78, 37)",-1
3,"(78, 38)",-1
3,"(78, 39)",-1
3,"(78, 40)",-1
3,"(78, 41)",-1
3,"(78, 42)",-1
3,"(78, 43)",-1
3,"(78, 44)",-1
3,"(78, 46)",-1
3,"(78, 47)",-1
3,"(78, 49)",-1
3,"(78, 50)",-1
3,"(78, 51)",-1
3,"(78, 52)",-1
3,"(78, 53)",-1
3,"(78, 54)",-1
3,"(78, 56)",-1
3,"(78, 58)",-1
3,"(78, 59)",-1
3,"(78, 60)",-1
3,"(78, 61)",-1
3,"(78, 62)",-1
3,"(78, 64)",-1
3,"(78, 70)",-1
3,"(78, 72)",-1
3,"(78, 73)",-1
3,"(78, 75)",-1
3,"(78, 76)",-1
3,"(78, 77)",-1
3,"(78, 78)",-1
3,"(78, 79)",-1
3,"(78, 80)",-1
3,"(78, 81)",-1
3,"(78, 82)",-1
3,"(78, 83)",-1
3,"(78, 85)",-1
3,"(78, 86)",-1
3,"(78, 87)",-1
3,"(78, 88)",-1
3,"(78, 89)",-1
3,"(78, 90)",-1
3,"(78, 91)",-1
3,"(78, 93)",-1
3,"(78, 95)",-1
3,"(78, 96)",-1
3,"(78, 99)",-1
3,"(79, 0)",-1
3,"(79, 1)",-1
3,"(79, 3)",-1
3,"(79, 4)",-1
3,"(79, 5)",-1
3,"(79, 6)",-1
3,"(79, 7)",-1
3,"(79, 9)",-1
3,"(79, 10)",-1
3,"(79, 12)",-1
3,"(79, 14)",-1
3,"(79, 16)",-1
3,"(79, 19)",-1
3,"(79, 20)",-1
3,"(79, 22)",-1
3,"(79, 25)",-1
3,"(79, 26)",-1
3,"(79, 28)",-1
3,"(79, 29)",-1
3,"(79, 30)",-1
3,"(79, 31)",-1
3,"(79, 32)",-1
3,"(79, 33)",-1
3,"(79, 34)",-1
3,"(79, 35)",-1
3,"(79, 36)",-1
3,"(79, 37)",-1
3,"(79, 39)",-1
3,"(79, 40)",-1
3,"(79, 42)",-1
3,"(79, 43)",-1
3,"(79, 44)",-1
3,"(79, 45)",-1
3,"(79, 47)",-1
3,"(79, 48)",-1
3,"(79, 53)",-1
3,"(79, 54)",-1
3,"(79, 55)",-1
3,"(79, 56)",-1
3,"(79, 57)",-1
3,"(79, 58)",-1
3,"(79, 60)",-1
3,"(79, 63)",-1
3,"(79, 64)",-1
3,"(79, 66)",-1
3,"(79, 67)",-1
3,"(79, 70)",-1
3,"(79, 71)",-1
3,"(79, 73)",-1
3,"(79, 78)",-1
3,"(79, 79)",-1
3,"(79, 81)",-1
3,"(79, 82)",-1
3,"(79, 83)",-1
3,"(79, 84)",-1
3,"(79, 85)",-1
3,"(79, 86)",-1
3,"(79, 87)",-1
3,"(79, 88)",-1
3,"(79, 90)",-1
3,"(79, 91)",-1
3,"(79, 92)",-1
3,"(79, 93)",-1
3,"(79, 95)",-1
3,"(79, 96)",-1
3,"(79, 99)",-1
3,"(80, 1)",-1
3,"(80, 4)",-1
3,"(80, 6)",-1
3,"(80, 7)",-1
3,"(80, 9)",-1
3,"(80, 12)",-1
3,"(80, 13)",-1
3,"(80, 15)",-1
3,"(80, 16)",-1
3,"(80, 17)",-1
3,"(80, 19)",-1
3,"(80, 20)",-1
3,"(80, 22)",-1
3,"(80, 24)",-1
3,"(80, 26)",-1
3,"(80, 27)",-1
3,"(80, 28)",-1
3,"(80, 30)",-1
3,"(80, 31)",-1
3,"(80, 32)",-1
3,"(80, 33)",-1
3,"(80, 35)",-1
3,"(80, 36)",-1
3,"(80, 37)",-1
3,"(80, 38)",-1
3,"(80, 39)",-1
3,"(80, 42)",-1
3,"(80, 43)",-1
3,"(80, 46)",-1
3,"(80, 49)",-1
3,"(80, 50)",-1
3,"(80, 51)",-1
3,"(80, 52)",-1
3,"(80, 53)",-1
3,"(80, 56)",-1
3,"(80, 57)",-1
3,"(80, 58)",-1
3,"(80, 61)",-1
3,"(80, 63)",-1
3,"(80, 64)",-1
3,"(80, 65)",-1
3,"(80, 67)",-1
3,"(80, 68)",-1
3,"(80, 70)",-1
3,"(80, 74)",-1
3,"(80, 75)",-1
3,"(80, 76)",-1
3,"(80, 77)",-1
3,"(80, 78)",-1
3,"(80, 79)",-1
3,"(80, 81)",-1
3,"(80, 82)",-1
3,"(80, 83)",-1
3,"(80, 85)",-1
3,"(80, 87)",-1
3,"(80, 93)",-1
3,"(80, 94)",-1
3,"(80, 95)",-1
3,"(80, 97)",-1
3,"(80, 99)",-1
3,"(81, 0)",-1
3,"(81, 1)",-1
3,"(81, 2)",-1
3,"(81, 6)",-1
3,"(81, 7)",-1
3,"(81, 8)",-1
3,"(81, 9)",-1
3,"(81, 11)",-1
3,"(81, 14)",-1
3,"(81, 19)",-1
3,"(81, 20)",-1
3,"(81, 21)",-1
3,"(81, 22)",-1
3,"(81, 23)",-1
3,"(81, 24)",-1
3,"(81, 25)",-1
3,"(81, 27)",-1
3,"(81, 29)",-1
3,"(81, 30)",-1
3,"(81, 36)",-1
3,"(81, 38)",-1
3,"(81, 39)",-1
3,"(81, 40)",-1
3,"(81, 41)",-1
3,"(81, 44)",-1
3,"(81, 46)",-1
3,"(81, 48)",-1
3,"(81, 49)",-1
3,"(81, 52)",-1
3,"(81, 54)",-1
3,"(81, 55)",-1
3,"(81, 56)",-1
3,"(81, 57)",-1
3,"(81, 58)",-1
3,"(81, 62)",-1
3,"(81, 63)",-1
3,"(81, 65)",-1
3,"(81, 66)",-1
3,"(81, 67)",-1
3,"(81, 69)",-1
3,"(81, 70)",-1
3,"(81, 71)",-1
3,"(81, 73)",-1
3,"(81, 74)",-1
3,"(81, 75)",-1
3,"(81, 76)",-1
3,"(81, 78)",-1
3,"(81, 79)",-1
3,"(81, 81)",-1
3,"(81, 83)",-1
3,"(81, 84)",-1
3,"(81, 85)",-1
3,"(81, 87)",-1
3,"(81, 88)",-1
3,"(81, 89)",-1
3,"(81, 90)",-1
3,"(81, 92)",-1
3,"(81, 95)",-1
3,"(81, 96)",-1
3,"(81, 97)",-1
3,"(81, 98)",-1
3,"(81, 99)",-1
3,"(82, 0)",-1
3,"(82, 1)",-1
3,"(82, 5)",-1
3,"(82, 8)",-1
3,"(82, 10)",-1
3,"(82, 11)",-1
3,"(82, 15)",-1
3,"(82, 17)",-1
3,"(82, 18)",-1
3,"(82, 20)",-1
3,"(82, 21)",-1
3,"(82, 22)",-1
3,"(82, 23)",-1
3,"(82, 28)",-1
3,"(82, 31)",-1
3,"(82, 32)",-1
3,"(82, 33)",-1
3,"(82, 36)",-1
3,"(82, 37)",-1
3,"(82, 38)",-1
3,"(82, 39)",-1
3,"(82, 42)",-1
3,"(82, 43)",-1
3,"(82, 44)",-1
3,"(82, 45)",-1
3,"(82, 46)",-1
3,"(82, 49)",-1
3,"(82, 50)",-1
3,"(82, 54)",-1
3,"(82, 56)",-1
3,"(82, 57)",-1
3,"(82, 58)",-1
3,"(82, 59)",-1
3,"(82, 60)",-1
3,"(82, 61)",-1
3,"(82, 62)",-1
3,"(82, 64)",-1
3,"(82, 65)",-1
3,"(82, 68)",-1
3,"(82, 69)",-1
3,"(82, 71)",-1
